42298,2969
42303,2022
42304,838
42305,2573
42311,1548
42321,9816
42321,1295
42322,850
42326,4782
42368,1072
42369,1978
42374,1595
42378,545
42389,2595
42404,6182
42404,4394
42404,1518
42407,1903
42414,1937
42424,2383
42429,1803
42430,2798
42455,1556
42458,2081
42463,1824
42471,1136
42472,5328
42476,2798
42499,1674
42506,2237
42511,2149
42538,1234
42544,1296
42548,1368
42566,1648
42574,2925
42577,4452
42579,2157
42582,3856
42585,2662
42592,1234
42640,1288
42643,2593
42645,7172
42650,3875
42658,4527
42663,1886
42665,1233
42666,2424
42670,1943
42689,2578
42703,1341
42708,4326
42720,925
42726,1282
42735,2487
42738,3084
42740,3545
42763,2648
42764,4279
42779,3257
42781,5195
42792,2027
42795,4513
42798,8389
42826,3970
42850,5129
42852,3272
42852,1872
42856,2719
42863,901
42865,3797
42866,1257
42866,4238
42880,1570
42902,2200
42904,1613
42905,4621
42906,1777
42910,2548
42913,1454
42917,1447
42917,1842
42926,2931
42930,2547
42935,1450
42939,1362
42948,3373
42950,6675
42981,1995
42995,2119
42997,2758
43000,2268
43011,1070
43037,2143
43045,1511
43063,730
43063,2189
43065,3418
43066,1381
43067,1023
43075,2816
43078,3838
43082,3824
43082,3034
43085,2307
43092,2344
43099,456
43107,7027
43108,966
43125,4261
43130,1536
43139,2450
43165,1130
43169,3548
43173,1474
43178,1533
43189,3076
43199,1353
43203,2301
43209,1640
43214,2314
43226,4462
43226,755
43226,1935
43239,4997
43240,1814
43265,2250
43279,4448
43280,2554
43280,2574
43281,620
43290,1704
43291,1404
43314,2212
43317,3545
43323,1286
43341,1626
43371,4644
43379,1453
43381,2134
43385,532
43393,5085
43393,5085
43431,1718
43440,1201
43450,1591
43470,2655
43484,1819
43487,4647
43497,3183
43498,1734
43503,1179
43508,3429
43512,1974
43515,1342
43516,2198
43519,1976
43521,2619
43555,944
43555,4745
43566,2375
43566,652
43573,2662
43581,1253
43622,1078
43627,4373
43638,1950
43641,1717
43648,1100
43650,2389
43683,3001
43685,770
43688,2853
43701,7520
43707,1314
43709,2669
43715,948
43715,5841
43739,2263
43746,1681
43746,2368
43750,5340
43754,3600
43816,3355
43825,3531
43831,3899
43844,786
43855,1639
43862,3253
43864,5780
43871,1235
43947,2421
43953,1326
43956,1255
43959,4452
43960,2958
43982,1088
43988,2567
43990,1484
43991,1191
44000,5948
44000,849
44003,1623
44017,1032
44032,5098
44035,2387
44045,1427
44057,3192
44058,3417
44067,4813
44069,3217
44072,3888
44081,2489
44086,965
44088,2111
44102,2606
44107,4233
44132,5784
44134,3202
44138,1994
44145,961
44150,1021
44163,1304
44167,1575
44167,7341
44180,4019
44183,2704
44183,2135
44199,2161
44203,406
44216,2938
44220,2196
44239,4268
44241,4672
44250,979
44255,1269
44258,3992
44265,1254
44267,2818
44271,3175
44274,6851
44292,1909
44304,3076
44326,1899
44329,1763
44336,2521
44339,2605
44350,3286
44368,2545
44376,2116
44390,5034
44391,1581
44409,2225
44417,5918
44417,1637
44425,8993
44427,1527
44432,2265
44447,2810
44449,2802
44453,4571
44454,1211
44461,3335
44468,2841
44473,2080
44474,963
44500,7155
44514,2272
44518,731
44522,1845
44526,3184
44533,4284
44535,2346
44539,3012
44543,1217
44551,1097
44553,1869
44556,1108
44579,6279
44603,1953
44615,2788
44631,1787
44643,12703
44645,1367
44648,2491
44650,3908
44656,1248
44673,1364
44680,1410
44684,1797
44688,4656
44688,4262
44692,1296
44695,1406
44699,1658
44701,1100
44704,2672
44706,2279
44709,1449
44731,2463
44731,2125
44745,3012
44748,1943
44754,3832
44758,2813
44762,2663
44764,1900
44764,4329
44765,2799
44770,3039
44775,2875
44778,813
44785,1585
44786,2543
44810,2199
44827,2817
44830,878
44847,2763
44854,1437
44879,2280
44883,1106
44885,2090
44898,1734
44899,1968
44914,3015
44922,6190
44931,5482
44934,3277
44936,4846
44939,2384
44947,1634
44950,5659
44956,1556
44965,1321
44971,1673
44974,4257
44991,2514
44992,4668
45000,2470
45009,1702
45010,4262
45012,966
45012,1843
45020,980
45022,1980
45050,753
45056,2026
45056,2658
45057,2682
45066,1230
45089,2027
45091,1368
45096,11661
45105,2162
45113,3728
45114,1650
45118,876
45119,5777
45127,3345
45130,10099
45135,2220
45141,4349
45158,2434
45158,2694
45158,1613
45166,1708
45168,1257
45176,4629
45179,3068
45179,4025
45183,2986
45192,6810
45201,713
45205,4040
45208,23482
45209,1752
45213,1855
45216,6295
45239,751
45262,4026
45268,5305
45278,1119
45287,4518
45303,3784
45306,2450
45341,1639
45347,3325
45366,1513
45375,1361
45385,6743
45391,2912
45397,1183
45404,2002
45406,2855
45417,4271
45417,4612
45424,1989
45432,1880
45443,1936
45452,1505
45463,7833
45465,1221
45470,1777
45472,1231
45484,11034
45490,1912
45499,2620
45500,3345
45526,14215
45529,757
45536,9568
45542,3955
45558,1865
45567,1044
45569,2045
45572,2044
45574,565
45588,1920
45597,1458
45601,2355
45606,5368
45610,3088
45625,2684
45628,1589
45635,2909
45638,6653
45642,1159
45647,4743
45649,1681
45655,3527
45657,2021
45660,1591
45660,1857
45660,1933
45664,2069
45670,4010
45692,2589
45696,4984
45703,910
45707,5160
45707,2024
45715,1487
45722,2547
45727,2437
45736,2733
45741,2767
45747,1558
45760,1201
45765,1628
45769,7952
45780,2683
45782,2717
45798,1846
45806,1993
45849,1922
45863,1122
45877,5447
45877,1478
45897,2087
45909,1715
45912,3143
45919,2245
45938,1803
45938,7599
45964,2337
45974,1548
46003,929
46015,1487
46020,2402
46021,2987
46048,3090
46056,919
46057,3090
46074,3596
46085,3592
46096,2414
46099,1774
46125,6187
46141,1827
46153,5766
46158,3540
46166,1879
46174,10542
46181,5946
46195,2321
46213,713
46220,3046
46220,4761
46223,2984
46228,1985
46233,554
46239,1421
46244,2935
46250,6081
46257,1844
46286,2868
46290,699
46301,2719
46302,1172
46308,4275
46309,1930
46327,2355
46334,2869
46342,3308
46356,1015
46366,3204
46367,1928
46368,823
46368,3815
46382,2829
46391,1833
46410,863
46412,1488
46420,2928
46436,1752
46443,1526
46448,1247
46448,3423
46480,1460
46485,2983
46490,5806
46502,1846
46518,1368
46524,2305
46531,5308
46536,1723
46536,3896
46554,3079
46559,1319
46565,1489
46571,1366
46576,2169
46583,921
46584,630
46588,3147
46608,2374
46620,1140
46652,3688
46658,7656
46669,1367
46680,1127
46696,1053
46698,4902
46709,1585
46726,2284
46758,2389
46772,1976
46800,2418
46814,3328
46817,3548
46818,2626
46834,2830
46836,3413
46842,6338
46850,3215
46858,1432
46859,3394
46865,4168
46867,1208
46872,1852
46875,12484
46875,1722
46901,6463
46903,1455
46904,2335
46909,2558
46917,611
46917,6272
46924,2153
46951,6512
46955,1524
46958,433
46965,2294
46969,2306
46969,5102
46983,918
46987,1079
46988,1936
46990,1757
47002,1082
47004,2955
47008,1475
47024,2558
47029,1733
47034,2043
47050,1718
47055,2629
47073,4655
47075,1820
47079,8973
47083,5685
47101,3031
47104,1741
47110,2132
47117,1485
47119,4470
47122,1574
47138,762
47141,3147
47143,1878
47161,2737
47179,1773
47184,1434
47185,1744
47188,12965
47191,2233
47198,4320
47199,4654
47202,2548
47208,5261
47218,3095
47219,2348
47255,3043
47264,1914
47266,1326
47269,1653
47274,1244
47295,1741
47297,2922
47300,3847
47300,2828
47309,2842
47326,2853
47335,3981
47337,2368
47341,1550
47344,2955
47348,5835
47350,4156
47356,1804
47358,3736
47360,966
47361,5913
47381,3466
47385,5195
47386,2424
47411,3308
47434,628
47435,1927
47437,2447
47438,4465
47443,2996
47450,4777
47500,3178
47523,1018
47534,2548
47537,3180
47543,4382
47543,796
47546,4141
47556,649
47556,5805
47582,740
47620,2051
47622,2046
47623,2341
47625,2785
47631,1850
47636,7090
47646,1359
47684,3099
47692,569
47693,2760
47703,3696
47722,2765
47723,1300
47725,1918
47733,1010
47733,1727
47745,1733
47758,2155
47804,3103
47815,3723
47837,2689
47854,2076
47871,809
47875,7458
47880,1027
47884,2096
47886,3919
47891,1885
47908,590
47917,6897
47917,3953
47927,3002
47936,2949
47961,2916
47964,3031
47986,8085
47991,2000
47994,2391
47994,2722
47999,1580
48010,2233
48015,2137
48021,4950
48032,3968
48057,4448
48072,2631
48080,1700
48082,3040
48088,2712
48088,3539
48100,1710
48104,1708
48118,1412
48120,6132
48125,8830
48147,1916
48149,4504
48165,6008
48176,2022
48186,4962
48194,8968
48204,2133
48209,1760
48211,2231
48214,10394
48218,2521
48226,900
48241,6078
48241,1661
48264,2812
48276,3707
48305,2997
48306,2109
48308,1638
48343,1996
48345,2652
48390,772
48403,2890
48404,2194
48406,3264
48416,1462
48418,1380
48426,3119
48438,4357
48441,2595
48450,5555
48452,2942
48462,2919
48476,2018
48483,859
48488,6160
48493,1823
48500,4265
48508,4645
48528,3627
48535,1049
48540,1918
48545,3366
48550,3554
48553,6322
48574,913
48575,3195
48581,2113
48585,1813
48587,3638
48610,1538
48613,1339
48621,3475
48629,1444
48643,4673
48649,2999
48659,2722
48661,2022
48664,1945
48667,774
48674,1042
48679,3943
48682,14203
48703,991
48711,3679
48713,3543
48718,1910
48750,2191
48750,3199
48750,11599
48750,3348
48750,6400
48750,3201
48750,2830
48763,2865
48763,4622
48766,2589
48824,1775
48827,1461
48853,1727
48854,4637
48862,2706
48870,2099
48893,3627
48901,2680
48908,3036
48917,6023
48926,566
48927,654
48931,884
48932,1551
48953,1857
48979,2731
48986,3592
48998,3118
49016,3391
49021,2806
49027,4501
49036,3626
49050,2018
49059,1535
49087,2882
49091,1328
49102,1843
49112,1354
49122,2650
49124,652
49139,832
49145,1087
49178,1600
49186,1477
49189,2057
49198,3652
49202,3341
49208,1585
49208,3648
49219,6546
49225,3050
49228,1011
49236,5439
49236,4054
49241,2256
49244,1096
49250,3074
49285,1630
49292,1571
49303,2646
49315,1531
49317,4929
49321,3556
49338,2262
49360,4338
49367,5630
49368,1529
49375,5526
49379,2347
49388,2123
49421,4051
49438,3990
49454,3074
49456,3365
49461,1581
49479,8508
49493,1259
49498,1530
49507,3206
49519,5066
49527,2149
49533,3388
49538,2685
49561,2068
49573,1110
49576,2368
49582,1360
49583,5222
49584,1452
49591,2838
49599,3451
49602,1996
49604,2150
49617,808
49627,3826
49629,2676
49631,2483
49632,2271
49634,2372
49637,2892
49645,1123
49655,2101
49669,2435
49679,1276
49685,1973
49690,4434
49695,1018
49702,3522
49703,3058
49716,2094
49722,5113
49737,1509
49746,4084
49752,1387
49752,3374
49769,3907
49780,2295
49783,1387
49799,1379
49821,5118
49840,2014
49849,3429
49864,2081
49872,3913
49874,1915
49879,1767
49882,3274
49894,3649
49897,1956
49913,1742
49914,2067
49921,1789
49925,397
49932,2135
49948,1241
49955,6871
49968,819
49977,2132
49978,2458
50000,3833
50025,5240
50027,2374
50036,916
50044,3923
50057,2531
50060,3287
50061,3280
50061,2596
50063,7261
50078,1797
50082,619
50108,2629
50122,450
50123,3328
50123,2658
50131,4827
50154,1706
50166,1403
50167,11040
50172,4252
50180,2516
50183,1378
50238,1877
50242,922
50248,746
50262,4518
50295,1284
50304,783
50310,2458
50311,2775
50319,1828
50322,3229
50326,684
50340,1996
50364,2479
50367,987
50378,5089
50393,1485
50395,3928
50396,2011
50412,2302
50415,2364
50432,706
50443,2692
50447,2479
50452,2886
50485,3097
50503,3403
50509,15906
50515,2243
50526,1851
50560,3962
50564,1374
50573,7979
50573,1504
50590,2117
50603,1419
50619,3557
50634,2580
50638,2338
50640,4087
50651,4814
50653,2147
50663,1537
50670,3833
50682,2521
50685,6195
50693,1025
50700,2205
50712,3865
50716,1977
50728,924
50732,1346
50756,2436
50764,4649
50769,1465
50774,3849
50799,649
50817,3340
50818,4283
50828,3327
50829,3510
50837,1346
50856,3352
50857,8163
50867,442
50876,1835
50897,1328
50903,5829
50907,2373
50911,2196
50914,1226
50915,3866
50922,2029
50924,4132
50926,2813
50939,4834
50941,1767
50977,1849
50982,1466
50982,11224
50985,1902
50986,4453
51000,7938
51000,1401
51000,1081
51021,2264
51023,8159
51025,1847
51027,911
51036,1075
51050,500
51095,1896
51113,1490
51115,2170
51117,2706
51161,5936
51176,3768
51181,4734
51182,1927
51182,1358
51190,6512
51195,3362
51213,3536
51222,2674
51232,1543
51250,11073
51250,2645
51259,3156
51266,1925
51270,1680
51277,5532
51303,2985
51316,3015
51317,1547
51326,1902
51342,2760
51343,2630
51357,5026
51371,6681
51374,1830
51375,5039
51394,1933
51396,3121
51406,1044
51428,1650
51444,3249
51454,869
51470,1773
51494,2241
51523,2434
51527,5300
51527,1534
51528,7886
51574,451
51576,1811
51579,3313
51585,2722
51593,620
51594,6701
51595,8154
51597,1420
51613,2867
51641,5412
51650,2406
51695,1988
51701,2317
51701,1661
51703,1877
51724,2305
51740,5991
51743,1322
51749,2474
51760,1710
51789,2308
51792,1334
51794,2229
51797,8355
51800,682
51844,1269
51847,1505
51873,2281
